15877334,19727887
6634101,11902081
18774762,36122540
2951431,6410694
22633503,47278511
3004476,7811211
22483769,58323237
12391452,25511528
18825965,29458047
36176161,96193015
8231293,26960631
26221516,86111485
33923428,98090563
11576639,38043721
2816262,9282199
25580977,77362888
6140161,20252605
22933828,68160156
24513426,80435746
21245605,50729718
3244818,10707463
25869522,84906420
9572556,24879241
29491233,83653891
638853,2107940
3914269,12906503
14890066,48830552
10421207,33967425
11925312,39189757
334442,1103410
24591174,80695285
24276032,79648553
21799344,66659267
19035583,56403981
23802030,78221270
27413622,90006052
7377464,24192818
29795917,97851224
12861350,42277839
29762541,96325786
20526444,55718844
24358220,80061602
8083337,26081223
13034190,42847743
17563807,57653710
725274,2393162
8032369,26354657
22458873,67183039
15344720,46640783
21752038,64868247
18955961,62236829
12116053,39819456
6536411,14878831
12610126,34797577
29836173,91395399
24950281,63069888
18098671,59397807
12939001,42538795
29193326,85210417
559787,1847029
17048609,55581661
6750220,19992954
11830909,32242060
26921518,61509551
2517658,8164637
9697822,31841533
16489932,47652804
18163499,53038662
31247555,89373173
13089658,43032390
18328278,57668070
11446032,37611237
26751809,81229648
23139376,76038151
16250877,53324231
25035063,63460855
31340924,86759859
27898071,91596774
25562355,80366537
28789989,87943546
29274145,85076531
11117714,28077412
21551363,70805036
25502898,77234698
19654630,57949159
25178702,82438345
12795324,42059081
30636785,87427276
2689983,8867695
13067850,36230580
21221988,52022175
13863851,45578265
4327512,14270442
13501460,37663162
1826881,6019158
28325715,93005527
9049780,21552332
30679703,87445402
3504432,11564187
16280895,46860604
10520527,27948398
847505,2796494
29207569,95904806
6613524,21447124
13598623,44088853
29107,95814
21999147,72050545
8984966,27834203
18202220,53157092
23110570,75941262
14184828,46647807
14258712,45942474
3205328,10570894
20923836,65703922
19399816,53500030
25291133,61905645
4497399,14698879
11084832,29823354
1353896,4467587
2419108,5269326
918642,3031267
4646840,15189301
1977989,6518849
26853617,80283920
12652610,41593973
8942477,29356110
31230901,97167913
3460116,10846487
33583597,90861488
26452603,80363114
16014285,45898619
10827429,35492239
7211933,16167221
15961685,52499750
8067917,21156316
16290272,51883322
8654600,21810758
23000694,75577179
2677608,6993928
6487636,19017037
10861216,23364647
19582050,64306346
34031658,95459356
31825248,97955619
8748422,28709401
2022603,6674283
4018206,12284721
16280575,53551350
31367533,98385540
15978964,50573401
2724327,7216516
3532234,11512283
20174752,65984740
17798390,51963414
24608801,80751526
12969002,42627251
17226886,56543709
21935471,49478937
32195979,98903585
20614741,55055815
23132657,69375074
26508918,72714214
4095967,13373040
25273109,83075390
13023418,29690760
4287962,13308351
29297683,82565666
26372259,86695093
14625779,33693006
18955703,61450817
14857242,48624907
641669,2117248
17531584,57547630
4617743,15228114
26342887,80757173
18130667,56599227
23594951,61404615
13804012,38790593
14678420,48141106
8637102,28337185
12639499,41545511
30257211,99375093
34244342,94497201
18357199,60261190
18654288,61253847
3382366,11151096
19170949,62951364
1415606,4671192
34055713,98585138
14780289,42681063
21068845,52257352
12649718,41445671
7561077,24932641
19046479,62549338
12268424,40312523
27033080,88746362
12937024,42521878
17473851,48030072
4213014,13810564
22053421,72409289
22204506,66056879
18006164,52029325
25649888,84319962
19164893,62928788
5035821,16474587
11115696,29923972
7362302,24277346
10698398,35096601
21448835,70377800
17445535,57397663
23306378,76451561
14802802,48676444
2582335,8521312
2716684,8821411
14114203,46413735
12435766,34268158
3590995,11714583
5822378,19193781
19062540,62590296
13187071,43353816
18967621,62277777
26757134,87838784
13839990,45501762
23251118,67409247
7346443,24232403
4836477,15808638
23383906,76843617
89913,296479
16439307,47349341
29043769,81004947
20898444,61925330
25731565,79678498
2273744,7503004
1550171,4969814
13044078,34260289
37156781,96612892
6378812,14437135
17037217,55918171
21023969,48877388
331885,1094966
4892186,9686274
6229916,16701848
25641639,73983004
1704367,5614332
1779816,5873097
5608786,11760999
11421159,33607799
16116601,44451578
5936196,15283602
20227367,58702231
26650011,75599605
27266221,88847348
20155617,53006481
15857404,52024764
20680431,62223842
14488471,47649444
17151215,56287642
17827261,54655570
11502377,37310963
29783169,88349551
7740080,25396529
13466372,37542785
7961275,26118317
27755459,75957600
13018823,36071893
32591608,97669254
31301013,92731142
31208462,73783929
25941658,70911045
26655884,74437722
20498705,54137487
2536493,8226134
28772209,73109565
27092500,88934086
30625858,99837930
1961807,6465418
1876072,6055488
23566113,77441697
6448381,21125784
4706548,15521621
30155852,91086394
22956478,75216297
31609287,96830002
29061698,95107287
5576248,18249024
25432000,76686130
25675046,84259099
11647186,38274132
3615316,11930134
10751633,35186062
12324998,40376778
12306016,40446820
13485045,36055359
25248626,62224444
5542799,18280932
5239610,14808401
30353777,99468884
3147259,10375966
25207973,82726830
11288608,37093814
13811215,45406747
3555340,11732212
27368969,89190905
4353244,14222866
4521005,14537937
21115003,69362324
24206963,66229984
16856167,55436197
11688935,38411403
5416195,17727935
16329015,53650774
10411809,33991842
31603939,96961006
10300550,33832075
7892989,26033341
1482226,4756265
11826089,38862821
25158510,82697242
3637460,11859606
3789277,12495309
5596137,13466317
22214581,59797852
26831051,87178041
2304281,7469247
17273337,56821973
23048820,75610478
15509825,51013099
29500466,96875669
24090793,79178925
3301223,10760116
19342717,43570114
24757469,75146047
13387922,25675375
9325710,30620495
29479770,96815131
16039627,52619287
26022764,78570414
22641646,61065591
15060275,49535652
12991667,42638552
20880371,61677474
18102419,59564327
1759248,5661829
7535818,24848876
7690202,25225797
4600398,15113421
31606888,94799631
29440043,86950689
6950614,14114989
28041988,91938932
3778390,12460614
27843232,91410131
8688473,28523322
519015,1712490
3384179,11157814
3139922,10217594
27894234,85120095
13351801,43764950
18619825,61044834
32986235,99414467
27862478,91481141
18885343,62057071
27770910,91259963
18423712,55374909
4187560,13525289
27563025,90246981
20899447,68651983
21819910,69956102
24506465,60633575
27881353,84948148
19280038,63311280
27981875,92005897
30357557,79096212
405609,1338254
8854134,27879009
16806407,55155758
13841661,33997490
3121313,10157797
10157628,33359875
2932196,9548006
8200358,26904323
9685709,31800733
29877645,98124926
7799786,25720130
12732199,41589678
171461,565581
100545,331592
11489998,37754294
9005592,29555679
23636924,73767359
1710043,5634951
22326407,55912710
24213749,79438233
2188198,7220731
5990728,19616911
21134396,69427505
11651824,36378170
5229126,17245776
30207951,99211125
10985064,36095646
2594227,8417932
1122735,3704754
18218659,46395082
23651742,77723964
1847771,6097317
4248087,13875646
23826311,78035668
23480159,77156133
23145919,75918684
7026469,23167986
264425,872348
27945932,91756171
6050880,19824202
32962193,95098518
13604111,41798884
25392464,83339684
1580164,4228360
3620379,11583657
3236696,10546062
23531375,70735001
11809527,31181417
9266752,30419227
6051300,19824788
8185201,26992182
5308931,17373375
17355553,56957581
14808421,42445098
26466666,86749641
15676806,51564141
24242015,76437697
10375582,34077903
2052169,6771844
11309202,37155837
18478591,60660932
26460998,85935178
28043518,92148412
19390732,63673455
1297554,4281624
21036778,69095219
26892551,86904016
2801780,9237227
29551389,80325482
3802305,12403328
5019201,16545176
501385,1654340
14838287,48657116
19091208,62695431
26005249,61288788
1707928,5635813
31891023,98164579
31559192,84915254
8500631,27896322
29661430,97403360
5632095,18442417
11765278,38663117
5529744,18105109
29870266,98097202
18050196,59395110
29438717,90073751
239098,788774
15342084,50323100
13117987,43129684
26447702,80356316
15660416,51513839
15091986,49499215
963448,3179098
16693224,54459221
19997114,65712189
26688215,87708732
11445585,37607231
3590804,11706303
12026704,39420327
18131408,51364546
2342782,7694982
24908279,81608676
28231007,87217936
19812281,49842870
6158991,20173855
19215208,63096726
9587811,31487265
22372773,73507733
24031487,78977564
727302,2399789
16734508,54913691
17201642,56458299
7755513,25575444
95475,314827
15471719,50751757
1197546,3942152
24343255,74591210
16162443,53033120
3744470,12345333
21242874,69786637
25728280,84081158
21912154,71397118
26629066,87421483
18510079,60767659
6360251,20968840
10792078,35459792
20560978,67498600
5917986,19364834
2568682,7333496
16105157,52840976
9531312,31303228
21567218,51597607
27443017,89960477
30967090,94680258
24428417,78878320
4681273,15171884
4891779,16124832
16167262,53044864
4143437,13662730
7223324,23692943
33938893,98327448
6344694,20783224
27133785,89226472
127,175
9335438,16409702
351982,1161288
24227867,72115981
28131111,92367466
14784805,48616989
2962987,9777483
3701592,12070928
2304910,6154235
24014964,78798856
8933432,22733653
3005040,9833904
20805451,61687629
5309386,17513324
23657328,72469861
6676709,21881892
24310699,79845280
5675543,18644485
2554674,8421915
17875678,58683801
22691451,74559223
5571528,17452288
33920581,90184026
557770,1840406
85330,281380
10604145,34830813
29058591,95424759
20460421,67202599
17976024,58735262
12918084,42467994
15010463,49232725
15250071,43559538
26206151,86018718
14083814,46303844
17595430,57527439
5892060,19299602
21723199,71360145
21305415,69994497
4972428,16398775
17060004,49387991
23969215,78773402
29674233,97454640
8825499,28971409
9116255,29790768
26590661,70527047
7409530,17234237
