55878884,98498081
9610491,19727887
12093154,27131847
15933056,39984059
6112959,11902081
32878319,74941318
15016133,40954425
13043085,36122540
2497219,8240456
18015395,46203300
1942739,6410694
18005277,47278511
20365795,60128162
5291451,17455089
32492349,83024728
2105843,6933274
2367141,7811211
14925268,29431445
21684414,58323237
29027940,69339106
15018139,36340495
32734442,74965466
11739276,25511528
17821332,52186258
8933948,29458047
17519835,37979947
4892124,16138287
15890968,43632888
20673495,58292790
35396145,96193015
11550760,24895541
20431239,60780408
12130751,40007387
1232465,4066831
30604078,94315429
23415966,70625356
25453628,77341737
12175989,26960631
28112970,86111485
16406728,47515026
23859751,72086413
20801520,62003090
22793555,68565194
49745554,98090563
2640248,8712433
11954471,39424147
15486515,44474078
1746863,5764324
30357946,93516159
25383177,76971353
34894817,90951957
11536138,38043721
8255750,20627189
2814477,9282199
31689261,97913000
18096330,59538705
34413508,77362888
18985388,62604538
5653222,18649703
20919444,68989355
1017963,3272451
28233300,93108510
8140881,20252605
22668895,68160156
32147648,92828266
6033142,19889828
9968379,26275561
20010211,65987202
26390967,80435746
34829565,95071563
23894269,59014376
29578606,90689002
20738637,50729718
16321650,47225447
27341180,83565094
10086845,26661577
3244797,10707463
33189965,94767996
27746082,84906420
9010264,23118623
22368736,67160953
24431102,80571137
9543557,24879241
31800413,91670059
18759510,48653033
31518297,84138643
27364165,83653891
11492393,37902002
17583570,37298878
30555176,93909336
4303345,8572546
15091548,49509107
638852,2107940
3994980,12906503
14861986,48830552
23893176,72199843
1258401,4152205
24612448,81161598
12301690,33967425
14849705,42381351
26693361,81431515
13951130,39189757
19985333,65903687
34255179,83558010
334448,1103410
30473352,80695285
25876829,58958590
22974792,69163632
33468013,97033098
28353643,79648553
19322119,63718591
1239060,4088582
3587599,6105384
22229303,66711297
20214372,66659267
389810,1286137
17484939,51069271
31993714,85515894
37626229,84497726
29014154,88845802
19104525,56403981
6977671,16412079
10980176,36212066
25719356,78221270
13531382,31430493
27152034,72923086
28030140,72649819
16827928,48898981
29295596,90006052
23565166,65117175
19571411,57944885
30883683,95245710
3714239,12251387
9590283,31373749
7279569,17401528
7336499,24192818
19409400,64004384
29935394,86557903
31672495,97851224
16634185,48264547
21319320,70293612
28175975,92921532
22003913,54103616
14821242,42277839
19920076,65690540
29208735,96325786
10704420,28547051
21393933,63958076
25550343,84253640
32277206,86657351
16893324,55718844
17343393,57190364
3635815,11992305
9283376,30599183
28852499,81554801
13493223,44500090
28277844,80061602
3792701,8092258
28914535,88763767
1380713,4543231
3419144,11277578
7015185,17508154
6296825,14167822
13573014,26081223
29885858,63617342
35833091,76904208
18994008,42847743
42198967,95931968
40139753,92801166
25327786,57653710
9853045,25894535
360814,1190440
31001978,69254904
725287,2393162
9990895,26354657
2687864,5034415
21608911,38389371
32684381,67183039
13323588,27543430
25978662,65889513
5191739,10519700
42159373,92661359
36645769,74796720
24224694,46640783
16058647,39410870
19132272,43312984
31671994,64868247
37856860,91858010
29290513,63440565
35363513,87694162
27290502,62236829
3876418,11607920
29639406,77962048
1168808,3856756
10326809,24395695
35405745,83776200
13506152,39819456
35244743,76656629
45350566,97821092
8396068,14878831
14691454,34797577
17822241,38507886
6797634,22425320
46641373,91395399
23981179,56471162
