804959868,131847
2412339874,402081
2644814808,441318
722886513,122540
1223646503,203300
2426128639,410694
758923373,128162
2680017487,455089
2522634936,431445
2001817522,339106
2725492093,465466
2839106489,479947
1732743717,292790
2322273622,395541
1843835820,315429
2685486193,460631
527775677,90563
1247272882,212433
1570265852,264324
93705125,16159
2751311807,471353
253132471,43721
729763044,127189
2418819693,413000
218065348,38705
611048556,104538
864357265,149703
1601506150,272451
642283400,108510
1471470066,252605
1912091212,328266
2878748444,487202
1345712194,234783
81892220,14376
1093680186,189002
1302134005,225447
372590947,65094
1173028713,207463
2370489795,406420
416253321,71137
2013241374,343133
900059284,153033
802957374,138643
2281321488,402002
403449701,72546
54802285,9107
603472553,107940
2335491680,406503
1170734342,199843
914677499,161598
2224023689,381351
1112120566,189757
2331129267,403687
1111861669,195285
179896590,33098
864666136,148553
1262785587,218591
606807848,105384
923045097,159267
1682792993,286137
2340716951,403981
2396551159,412079
1315306278,221270
2430670598,423086
39844324,6052
679801196,117175
2578523521,444885
1471302103,251387
2341233006,401528
329600665,57903
1517302374,264547
2378014928,421532
1612774268,277839
276137184,47051
2647235721,458076
897909535,157351
1134664912,190364
581938840,99183
321558538,54801
555074260,92258
1505870862,263767
43154810,8154
936554245,167822
452247252,81223
681581692,117342
1978808861,347743
1722002221,301166
869513338,153710
1104840375,190440
2241481054,393162
194466462,34415
2218122570,389371
244486683,43430
2228437015,389513
797121712,140783
1836036797,312984
2040840999,358010
2526244365,440565
2716193316,462048
1026765345,178666
1572052254,276200
896086915,156629
1864207253,321092
1701977196,297577
2218885924,395399
1409638495,243447
1688955767,290292
2422126408,416611
709950393,123756
1397751054,242019
1895290024,326157
1509086358,258675
2416536562,422181
226680204,38795
589538092,101393
1592956726,278470
1605517760,278996
2677394335,460260
467067358,81661
1522603082,270060
2621299232,452420
2812705452,492954
2146914546,371757
1266571870,217039
958191993,164637
1980796750,341533
903432054,152804
709006227,121509
1549772103,271215
489301036,85014
222299935,38662
1796562705,315740
1845654809,319284
1434487294,250235
549738005,96443
1150696734,200421
2592443700,460574
606710846,103338
593428724,101544
2871918410,492174
119878936,21606
1310192883,229648
719058372,127420
403471189,68622
214603170,36117
234357415,38151
2795965123,495265
814013342,143479
1027627090,176592
2474943354,428721
2188056469,384511
2513279794,431053
316199066,55166
1499846951,259859
2190832585,377008
22925220,3653
540500182,96774
881030438,158284
519688406,91874
2336787575,410106
296820881,54467
1884586528,326114
2545786597,443546
1418158862,246724
2655933614,463374
1814784096,310928
1898550830,325516
455540059,77412
1809794788,305036
1258970444,219105
2389176714,417762
2689699734,469430
2549002462,449159
458410472,77418
2557191205,438345
2484458429,427653
355289198,59081
1115759449,194405
2454609172,427276
1300118442,221466
2138790290,367695
269214808,44834
1432032023,248477
817922127,144993
591017415,103808
532760798,92631
51114491,8558
997169822,172884
2038510805,349023
949974818,163162
2747088525,479253
2238550447,385513
1964846961,342574
984020369,168531
294671998,52332
1062546033,182677
2566429607,445402
241283601,44330
377065587,64187
2629583690,461462
2547381302,448398
602931083,100922
765214495,130045
2353386728,404806
2344191247,404024
1893842922,327759
492538051,84007
2611514761,447124
1640353011,285740
291701398,50545
1458591674,251581
2183085935,383131
481382635,85629
1948431262,334203
893154866,157092
1379740137,238372
2520947208,441262
59898565,10973
2277941627,403017
2127012566,383780
2553645206,442474
1157557607,201723
410610191,70894
1161149427,203922
1595356590,278610
291897,30
2128931303,365395
525399349,92523
2305968623,400909
2329482189,405645
1299840699,228198
991322712,172734
1118842755,198879
1869288462,323354
1519635710,269326
1780461218,310010
174528628,31267
110360974,18849
1154609081,199488
2747168909,478374
2696496013,465596
980367452,167913
2395262493,415214
1669870605,289959
149606443,26244
2882112393,497063
2066883411,361488
2192775474,379026
2304293658,409200
1083509892,188730
1496262017,258051
1795081220,309434
1596697895,280913
574238638,100541
2427086151,425642
786508085,137694
975694777,167221
802825202,140701
1510234371,259485
1667088833,292088
260589657,44560
560635707,96216
2351169028,409719
2553749700,446813
1120975869,196301
1811447967,319277
919689652,156217
2000177611,342232
444902204,77179
202422200,33875
912099284,163333
26397385,4534
2780352230,471552
100776086,17037
2126735326,364647
1754024001,306346
2612337653,459356
886135119,153589
1594131975,277223
2131156438,365339
2640660027,455619
595926884,103360
1537539511,275985
914966239,156213
1745979718,307328
439553773,76262
987963409,174283
1665482693,284721
2830262370,494492
711860425,120342
479319529,86591
1838696854,321898
1249010568,216516
2298133349,396452
2772880990,484740
1134833255,201590
1857281878,323882
2660913453,463414
1481706963,264476
813417025,144196
1208665365,208825
2682116638,462762
577590441,104121
248177063,43709
1176483176,207093
2006365030,351086
26517524,4490
936521493,158798
2292057954,403585
973947061,169058
1428456758,242735
312898401,55815
53171056,9681
2886307706,496848
584193012,101099
347011018,60573
920995943,161051
1942771197,333161
1186431794,206524
1211024482,214214
1237131011,216118
921680779,162748
2126245237,373040
503692126,85652
441176820,75390
28038574,4666
2305368223,395799
706394673,123794
380728448,65666
211384611,38601
400063635,70722
710871707,121060
1185363413,203834
1208354599,210162
2703288970,463817
1866084940,326218
869971599,152188
2443757743,423571
2601595580,450817
707914592,124907
1762998798,312945
2253272005,392835
644716565,117248
2077151861,356904
1309238617,228114
291627154,53207
938878023,165453
1466586304,257173
1130660045,193450
2680748154,463045
2620849700,455299
2334183686,404615
132435200,21775
236321263,40943
2307647593,400860
1048815673,182551
1740230789,301778
1676852541,291281
922616775,163179
1934818825,331648
2173988644,375093
255794924,45836
2177093209,383906
273127398,47483
2734474177,476128
2645959402,470779
1519655006,268143
1330603763,231523
2431046039,419723
1521029172,261190
2231951786,384801
1868891629,317808
681216789,117407
1899949937,332414
2603821955,451364
424934259,73237
1161871681,201800
476938774,85138
2048007281,352395
1830635852,313078
2658829381,459727
1901952141,337011
675551389,118401
1791255102,311438
136719139,23741
2575653115,445671
1593848304,273527
2788994910,487636
1234081402,213237
1775754894,312523
2162441547,375394
683030650,117635
462885408,82079
61826941,11428
663261437,116082
171154736,30856
124180505,21878
673731956,120989
1751785085,302915
1774180526,310564
2364240374,409289
326588635,56879
1851277946,323887
2324153010,406815
173281600,29325
1166994908,206453
206685772,37251
2053247518,353380
1861127621,319962
2483708029,426458
2496838162,419249
1947829629,335809
1814167803,313416
2796236613,474587
277379010,49208
161954492,29244
2584594336,444633
907892055,160273
1352866753,230405
522420709,91806
832232069,142155
2157644266,377378
139837555,24191
1363310292,235140
979078817,166312
395423562,66536
122400934,21312
2104396333,366383
2395448933,413735
1979904862,345004
1253087878,214583
1108077744,193781
514121613,90296
339017110,61089
2069630520,353816
1391976869,239317
1614946008,277777
1637833250,285666
1959215640,338784
103854724,18429
1941658009,338111
1286662341,223904
10934034,1762
1493649662,256991
2486657205,423337
1694957966,290457
676698118,117181
1752915213,308638
2724066500,478676
1596449717,278135
856920200,149585
2077473979,359105
1380473983,235763
1717428340,295204
1023910791,182210
826813211,145203
33234727,5647
701236992,121907
1266857125,223804
1049277889,178498
2867164872,490425
1933775004,331143
18440461,3004
2704589016,469814
2050426915,354118
430701216,73650
1654893065,291978
870418877,150817
548280089,95213
2709964539,466910
2426406247,418171
217269531,36209
2588076103,454987
787735158,137146
431223069,77933
4415188,983
532778969,94966
431380203,76293
481935898,83521
1568470037,275073
2002337041,344146
2409278684,415354
1734438488,301859
669868883,114332
1543508608,260999
1004678266,172119
609702305,107799
962906540,167783
2594543177,451578
1621849177,283602
1176482629,202231
2807867179,490972
797814482,138882
557486422,99605
2176299146,370593
2249683460,383225
2823040180,491015
34548687,6481
1959987911,342694
141850956,24764
2074750756,367158
47935195,8237
2302872039,398821
2207576378,388411
927469227,161011
264770659,49533
1674380785,287642
1470650656,254470
904602027,155570
1762284763,312062
1799024731,310963
2057177052,349551
1014289997,176964
2495269274,435082
1467157582,253573
2319052793,396529
1771094713,302159
695313160,118317
2604737024,457600
653910734,115170
466829695,79698
400549513,71893
1338579458,231609
633446266,113145
975766098,169254
2441212405,421827
1891974063,327916
2854517197,498610
1859189799,321203
541521809,97017
1294678252,223204
1890797829,334220
1140793171,204882
141880538,25140
1906372514,339003
2421466406,411045
415712334,71792
1338416618,229865
2484881869,437722
1519209011,267588
1711513735,297684
1333520414,226134
1252698754,216825
366038794,64527
2366628919,405942
2012550883,348107
645604620,114455
2259353676,392055
1951388960,337930
110550624,20075
1411679916,244983
1313287774,227316
791550405,134912
337371450,55488
2600489879,441697
1783628483,308782
2640281440,458090
741064584,125784
937249255,163371
96608611,17359
482439284,86394
1484839844,255491
267555990,44574
460185624,81283
1236113815,216297
2703525008,473709
1941551241,330002
394603158,67781
527801749,90374
2367553670,408860
608498774,107287
1381073874,238341
1159745706,202865
1430205485,249024
2683654519,466442
1552649790,268939
1902682730,329187
1432804364,250362
1802935050,317335
1848120493,320971
1047445648,186062
103323488,18501
1114887830,192673
2155373055,376778
2542922072,439880
727595461,123722
2538903797,446820
2815384026,483702
1647873763,284561
2355098045,405716
1601104733,281214
2724407844,473956
2697264530,468884
1297125368,221831
2241889444,391955
1315591496,223006
2581861728,450166
1121620001,192879
261788595,45521
2674476171,458201
1256091989,218710
1133139226,196188
795668163,135558
535735288,93312
1383171441,232212
1116002528,190905
2514816022,429719
1502386406,267455
299140508,52453
1277965308,222866
2074734248,362324
329545147,57048
828264947,144586
1167556195,205358
1668822267,290615
1066991859,180786
2636494052,452846
1560963611,269114
2339781719,411403
1374478006,238489
661898988,117481
868301453,150774
1096479106,191904
1445280385,253156
