1794302202,498081
1428381138,402081
1596234843,454425
834729078,240456
1431229206,410694
1577601911,455089
1086803106,311211
1132471726,323237
1165701250,340495
42566653,11528
644525611,186258
1603231650,458047
474680910,138287
1003426885,292790
963794842,280408
27005505,7387
225874402,66831
1110271523,315429
1580608991,460631
315602605,90563
1471016590,424147
908389965,264324
1536607288,451957
969411588,282199
124380575,38705
1248534406,362888
1660339254,489355
555102171,160156
1112390654,328266
941438956,275561
803454719,234783
1478163205,435746
759133212,225447
553871209,161577
918369587,267996
403021025,118623
560146215,160953
1168373386,343133
579687106,170059
468476572,138643
1349630954,402002
240431388,72546
28635952,9107
353737911,107940
1372050864,406503
685575556,199843
539764139,161598
1271220746,381351
640844229,189757
1371823497,403687
1525672263,458590
723725922,218591
704542236,211297
232219745,69271
55581432,15894
1681830892,497726
1361521630,403981
712748986,212066
1431136795,430493
515129162,149819
17855633,6052
382700849,117175
1495208978,444885
1254402696,373749
652037333,192818
17747712,4384
199541055,57903
911173316,264547
993899328,293612
350650622,103616
933866795,277839
1086639252,325786
836387850,253640
724848577,218844
1656959012,492305
138034206,43231
932152300,277578
384770935,117342
1153386191,347743
1443511188,431968
1302779465,394535
1323232475,393162
114678187,34415
1300344432,389371
62666365,19700
543512267,161359
1008367681,296720
1039386423,312984
1246077745,368247
645493593,194162
795916854,236829
1533439305,462048
1315028687,395695
1057257739,319456
1287048565,378831
28091137,7886
1392612766,425320
1560905295,471162
504592338,151888
1378976126,416611
413327946,123756
815034002,242019
1097224139,326157
846788281,258675
1387939883,422181
126861673,38795
709727564,210417
916393229,278996
916390223,282520
1584896590,473922
273913285,81661
905132412,270060
769357839,231079
1658876490,492954
34087905,9551
469852281,141181
1591388965,479516
721246236,217039
1128817113,341533
496793790,152804
396626034,121509
890805853,271215
288600671,85014
127120908,38662
1063562472,315740
1056162895,319284
1233309246,373173
658115301,200421
746371805,222869
559749828,168070
345628272,103338
246857959,73472
706580377,212395
367150877,111237
570282923,173524
865365540,257293
910776749,273352
117011521,36117
128713956,38151
1613737055,495265
582436253,176592
1066033527,324231
1526339096,460855
1526209002,465343
193888231,55166
848688369,259859
520377834,158408
1248187230,377008
9697874,3653
324820520,96774
856356353,262375
1218753254,366537
178572064,54467
1568860246,474658
999696183,299723
817285278,246724
1543351778,463374
874483431,264983
1060922934,325516
645305113,197477
1022845192,305036
717708931,219105
386591295,116789
763722609,234698
1550609220,469430
1473560828,446861
252686941,77418
1460130681,438345
1404378181,427653
189489288,59081
642397585,194405
1404823707,427276
729771519,221466
1234303594,367695
811852451,248477
73994803,22175
481082278,144993
330997516,103808
312335132,92631
264657270,78265
26159415,8558
573244821,172884
1143583797,349023
902815827,276972
59019027,19158
19998106,5527
97575085,30496
1557068038,475048
717975066,219731
1424451615,431306
549458462,168531
1474273308,445402
140004888,44330
497554396,152686
1184035400,360604
109214447,33421
1466100449,448398
333955530,100922
427762903,130045
985427925,296494
1495169734,448999
300354409,91420
1587037789,482044
117639004,33357
284131313,88853
1515322198,467774
88583228,28089
320182998,95814
165857109,50545
779366792,238339
1268538191,383131
839379777,256985
657671399,201695
788134657,238372
1470735580,444377
35292909,10973
1334648452,403017
493062697,147807
1270475125,383780
1463968104,442474
671111548,201723
660827554,203922
1094710231,327574
78439,30
1198281900,365395
1351108911,407650
660526556,199277
1455451806,440671
756874033,228198
657571388,198879
1301216640,394721
862539350,269326
998748320,310010
918552360,283920
214175119,64401
914682138,278140
312961092,93973
65245607,19466
427013205,130075
1169324959,356110
558745360,167913
1342531067,415214
529675290,160325
86808583,26244
1622962615,497063
1175305805,361488
697095969,211925
884338137,269219
1346468317,409200
616025490,188730
830874085,258051
1305568050,398619
1197208906,357045
1604322094,492239
552610295,167221
1630189662,499750
951004677,290864
550242409,171582
509064496,156316
1465352618,446813
648069076,196301
1048647610,319277
508643417,156217
996112053,310758
254546791,77179
115256153,33875
535875169,163333
155480055,47627
14205062,4534
1520197814,471552
54509017,17037
1200962176,364647
1006816957,306346
908860691,280104
328566482,106314
492528611,153589
899610839,277223
1048915876,317764
1550777013,471730
546655904,169953
558722230,170894
812375810,245721
677190513,209401
752816465,231757
250548172,76262
570621700,174283
166176071,51350
1514704012,461315
1598728760,494492
238964069,73401
257418210,75707
780575828,239695
1283807947,396452
372016683,114769
1574056010,484740
651138414,201590
774874135,237417
1510228241,463414
857604002,264476
820381686,251526
526797974,165768
1515604060,462762
361835690,112713
376144802,114870
1569487899,478937
12313941,4490
511498134,158798
1321493538,403585
940213701,280718
806734894,242735
1588038383,492356
333132464,101099
194645160,60573
530155074,161051
1095257430,333161
683553379,206524
696526936,214214
506781110,155063
533616472,162748
1635833772,499350
294168750,85652
10923785,4666
632562503,190760
413614839,123794
787978930,237510
213661516,65666
127736930,38601
237035083,70722
664335504,203834
688285799,210162
347515199,106898
649866487,195093
438595447,136840
315348239,96053
744184449,227601
636547451,193006
913622295,273577
748858419,230242
499970720,149407
522983262,158284
1516501214,467150
1017979680,312945
388376739,117248
161231590,47630
1176128161,356904
977310376,296775
181678924,53207
536445056,165453
834620736,257173
1216804648,374195
323437977,99227
1493235469,455299
1334143960,408399
72966250,21775
131602944,40943
569536395,175340
1303956374,400860
592607559,182551
1147134246,346312
948464657,291281
217384161,64615
136915599,45511
1086743226,331648
1211719695,375093
1347370265,413360
157049573,47483
1561946307,476128
289946385,88612
1534643590,470779
633741718,193787
1595258426,486532
986205966,302825
464329776,140277
1250124204,384801
832098183,253847
379264751,117407
595264841,184659
497365399,151096
1532802537,476152
936297791,286588
269865024,85138
